codigo da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09208955.0001-03;RAIMUNDO DA CONCEICAO BARBOSA ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05198821.0001-06;RAIMUNDO FIGUEIREDO PEREIRA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01021478.0001-60;RAIO MANUTEN ≤ ¥ O E INSTALA ≤ öES;S ¥ O CAETANO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08492380.0001-30;RAVONER SERVI ≤ OS AUXILIARES DA;COMØRCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13367086.0001-37;RC EMPREENDIMENTOS IMOBILIARIOS;GRACA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02705782.0001-90;REFRATEC REFORMAS E MANUTENCAO;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11353079.0001-50;REJANE DE ASSIS GOMES ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10696822.0001-02;REMBRANDT EMPREENDIMENTO;JARDIM ARMACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10324589.0001-37;RESIDENCIAL COSTA BELLA S P E LTDA;IMBUI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11876205.0001-51;RESIDENCIAL JARDIM DE ALAH;COSTA AZUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13735873.0001-94;RF CONSTRUCOES LTDA;PITANGUEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04787163.0001-17;RIO NOVO INSTALACOES E CONSTRUCOES;PAU DA LIMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12381680.0001-10;RITA DE CASSIA SANTOS DA SILVA DA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;41993643.0001-60;ROBERTO ABADE SILVA ME;ITAPUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08413953.0001-93;ROCHA BITTENCOURT CONSTRU ≤ öES E;IGUTEMI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06198587.0001-71;ROMULO BERALDO VIANA PORTELA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;63205074.0001-84;ROTULA ENGENHARIA E MONTAGENS LTDA;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08630973.0001-16;RR CONSTRUCOES LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16335184.0001-80;S CARNEIRO ENGENHARIA LTDA;CAMINHO DAS RVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07807162.0001-85;SALVADOR PINT SERVI ≤ OS DE PINTURAS;BOCA DO RIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00096631.0001-56;SANJUAN ENGENHARIA LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13594148.0001-43;SANTA CLARA ENGENHARIA LTDA;COSTA AZUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03174517.0001-95;SANTA EMILIA EMPREENDIMENTOS;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13948500.0001-00;SANTA HELENA S / A INCORPORA ≤ öES E;FEDERACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12829127.0001-05;SANTOS SANTOS SERVICOS DE PINTURA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10428459.0001-44;SANTOS SOUZA PROJECAO LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00148237.0001-14;SATIVA ENGENHARIA LTDA;S ¥ O CAETANO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08106339.0001-89;SB ALVES CONSTRU ≤ öES E PINTURAS;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02240105.0001-43;SBE SERGIO BASTOS ENGENHARIA LTDA;CANELA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07752019.0001-33;SDR CONSTRUCOES LTDA;FACEIRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00839554.0001-87;SELETA SERVI ≤ OS E CONSTRU ≤ öES LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;96767249.0001-04;SEMES PINTURAS E SERVI ≤ OS;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13810820.0001-90;SENG ENGENHARIA LTDA;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;40474751.0001-64;SERCOMLY SERVICO DE CONT MAT E LIMP;PERNAMBUES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14299648.0001-15;SERGEM SERVICOS GERAIS DE;MACAUBAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12416472.0001-09;SERGIO AMORIM DOS SANTOS ME;MARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10356147.0001-72;SERTENGE DAN HEBERT EMPREENDIMENTOS;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13959986.0001-73;SERTENGE S / A;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15692726.0001-00;SETEL CONSTRUTORA E INCORPORADORA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15206469.0001-59;SETEL- SERVI ≤ OS DE TERRAPLENAGEM E;CAMPINAS DE PIRAJ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10508263.0001-60;SGPE EMPREENDIMENTOS STELLA MARIS;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10228855.0001-28;SHAMA SERVI ≤ OS DE PINTURA LTDA;NORDESTE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03407054.0001-64;SILVA DIAS SERVI ≤ OS LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00129614.0001-78;SILVEIRA EMPREENDIMENTOS E;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04737392.0001-27;SINALIZE COMØRCIO REPRESENTA ≤ öES E;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04046948.0001-39;SIPAN ENGENHARIA LTDA;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11174073.0001-16;SLS COMERCIO E SERVICOS LTDA EPP;DOIS DE JULHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09252650.0001-07;SMGS CONSTRU ≤ öES LTDA - ME;NARANDIBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04660515.0001-79;SOL INCORPORADORA LTDA;BARRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10206818.0001-19;SOLO URBANO EMPREENDIMENTOS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16062382.0001-18;SOMAR ENGENHARIA LTDA;CHAME CHAME;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04686447.0001-17;SOTEREL ENGENHARIA LTDA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01216062.0001-06;SOUZA NETTO ENGENHARIA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13857048.0001-62;SPE - BOA SORTE CANTO DO RIO;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09453295.0001-26;SPE CABULA EMPRENDIMENTO LTDA;CABULA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11196324.0001-63;SPE PITUBA MG LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11036481.0001-01;SPE RESIDENCIAL GRAN VILLE;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06281056.0001-48;SSA - VIDEO PRODUCOES;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11785841.0001-78;SU & IAN SERVI ≤ OS E REFORMA LTDA ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12519355.0001-70;SUMMER VILLE INCORPORACOES LTDA -;SUSSUARANA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01543722.0001-55;SVC CONSTRU ≤ öES;MARECHAL RONDON;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09655659.0001-50;SZ CONSTRUTORA E INCORPORADORA LTDA;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03661742.0001-56;Topoeste Projetos e Constru√es;CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01151870.0001-24;TAMAR CONSTRUCOES LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12373710.0001-46;TC EDIFICA ≤ öES E REFORMA LTDA ME;PAU DA LIMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07150452.0001-07;TECHNOLOGIE ENGENHARIA LTDA;PARQUE BELA VISTA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15695687.0001-02;TECNOR TECNOLOGIA DO NORDESTE LTDA;DOM AVELAR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05958198.0001-34;TEKTON CONSTRUTORA LTDA;ENG VELHO DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14306831.0001-09;TELENGE TELECOMUNICA ≤ öES E;G R P VARGAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05222453.0001-86;TELEOPTICA TELECOMUNICA ≤ öES E;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03931937.0001-79;TELES FREIRE BAR E RESTAURANTE LTDA;BOCA DO RIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16047680.0001-39;TENACE ENGENHARIA E CONSULTORIA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01839465.0001-01;TERRAZA ENGENHARIA E CONSTRU ≤ öES;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10255028.0001-23;THOMAS MAGNUS CONTACTA EMP;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11885622.0001-60;THX SOLUCOES INTELIGENTES EM;PQ BELA VISTA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05273884.0001-71;TIME INSTALA ≤ öES E COMERCIO DE;ITACARANHA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;96842349.0001-40;TJ CONSTRUCAO CIVIL REFORMA LTDA;DOIS DE JULHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05972255.0001-30;TODAVIA CONSTRU ≤ ¥ O E LOCA ≤ ¥ O DE;PORTAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06172739.0001-67;TOP CONSTRU ≤ öES LTDA;ENG VELHO DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09244683.0001-05;TREVO EMPREEDIMENTOS E;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09237716.0001-81;TUCURUI PARTICIPACOES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03936216.0001-51;Vilas Boas Engenharia Ltda;CAIXA D GUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13486576.0001-52;VERTICAL ENGENHARIA LTDA;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09460180.0001-69;VIA CELERE BAHIA EMPREE IMOBILIARIO;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13312669.0001-60;VIA CELERE CONSTRUCOES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13441067.0001-03;VIATEC SERVICOS TECNICOS E DE;ITAPUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09413175.0001-03;VILA LAURA EMPREENDIMENTOS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09537727.0001-87;VILLA DI CAPRI EMPREENDIMENTOS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10247855.0001-75;VISTA MAR EMPREENDIMENTOS SPE LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09111449.0001-00;VIVAI IMBUI EMP IMOB LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08729368.0001-05;VM SERVI ≤ OS ELETRICOS LTDA ME;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07576391.0001-36;WL ENGENHARIA LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01475568.0001-21;3 T TRANSPORTES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16376352.0001-86;4 X 4 ENGENHARIA E PROJETOS LTDA .;JARDIM APIPEMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;04730346.0001-04;ABR CONSTRUTORA LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;00209277.0001-29;AJ MONTAGEM E MANUTEN ≤ ¥ O ELØTRICA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;04173900.0001-91;ALEXSANDRO DOMICIANO DA CONCEICAO;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;05024200.0001-06;ATIVO CONSTRU ≤ öES E EMPREENDIMENTOS;QUADRA II-CIA I;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;10246648.0001-04;BELOV EQUIPAMENTOS E SERVI ≤ OS;MAPELE;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;34443325.0001-60;CL EVENTOS LTDA;ENGENHO NOVO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;63278311.0001-37;CONCRETIZA EQUIPAMENTOS E SERVI ≤ OS;CIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;04811981.0001-08;COSTA CAMPOS ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;03647984.0001-95;DATEC INSTALACAO E MANUTENCAO LTDA;CIA II;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;86766961.0001-27;EBRAE EMPRESA BRASILEIRA DE;STO . ANTONIO RIO DAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;13455712.0001-47;EMPAV CONSTRUTORA LTDA;CIA SUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;10417090.0001-74;FJCONSTRU ≤ öES DE IMOVEIS E OBRAS DE;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;07219860.0001-60;FRANS FERDINAN REVESTIMENTOS LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;00850052.0001-57;HM ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;10984611.0001-75;J E J ESQUADRIAS METALICAS LTDA ME;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;08629426.0001-10;JOSPE EMPREENDIMENTOS LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;00767944.0001-99;MAIA CONSTRUCOES E REPRESENTACOES;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;09222386.0001-50;NE CONSTRUCAO E PAVIMENTACAO;ST ANT R PEDRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;00078296.0001-63;PAMPULHA ENGENHARIA LTDA;CIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;07802806.0001-42;PHDR CONSTRUTORA E SERVICOS;KM 25;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;03371975.0001-14;PROGAS COMERCIO E ASSISTENCIA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;13472303.0001-59;REALEZA CONSTRU ≤ öES E;CIA SUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;11135714.0001-23;RECLOC LOCACAO E ADMINISTRACAO;CIA SUL;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;10462506.0001-76;RENOVE CONSTRU ≤ öES E ADMINISTRA ≤ ¥ O;CIA I;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;10306970.0001-73;RIZONEIDE BISPO RIBEIRO ME;CIA L;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;13397449.0001-87;ROGERIO SANTOS DE SOUZA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;09366651.0001-74;SANTA ELIZA CONSTRUCAO DE IMOVEIS;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;96709308.0001-80;SERMANTEC MAN IND CONST E SERV LTDA;CIA I;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;02058505.0001-32;SERV MONTE SERV . DE ENG . E;BAIRRO CRISTO REI;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;00632068.0001-93;TECTENGE TECNOLOGIA E SERVI ≤ O LTDA;PONTO PARADA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;13414370.0001-17;TERMODINAMICA SERVICOS DE;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;12524746.0001-83;WCJ REFORMAS E CONSTRUCOES LTDA;PONTO PARADA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;11136183.0001-93;WNG CONSTRUCOES MONTAGEM E SERVICOS;PONTO DE PARADA;2011
BA;BAHIA;29.27408.06;Salvador I;29.30709.00;Sim√es Filho;05231992.0001-81;3A SERVI ≤ OS TECNICOS LTDA;CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.33208.00;Vera Cruz;09275582.0001-93;MF SERVICOS DE MONTAGEM EM;GAMELEIRA;2011
BA;BAHIA;29.28109.00;Santa Maria da Vit ria;29.28109.00;Santa Maria da;07324989.0001-38;CMT-CASTRO MOURA PRESTA ≤ ¥ O DE SERVI;CENTRO;2011
BA;BAHIA;29.28109.00;Santa Maria da Vit ria;29.28109.00;Santa Maria da;04967561.0001-15;CONSTRUTORA RIBEIRO TEIXEIRA LTDA;CENTRO;2011
BA;BAHIA;29.28109.00;Santa Maria da Vit ria;29.28109.00;Santa Maria da;07692658.0001-50;PMB ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.28208.00;Santana;29.28208.00;Santana;96805635.0001-35;FERNANDO ARA ñ JO DE SANTANA;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.01106.00;Am { lia;04981856.0001-46;JOSØ CECƒLIO FERREIRA FILHO;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.01106.00;Am { lia;02895794.0001-24;JPN ENGENHARIA E INCORPORACAO LTDA;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.28604.00;Santo Amaro;08722657.0001-74;ANGRA ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.28604.00;Santo Amaro;00443107.0001-04;BENITE LIMA BATISTA;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.28604.00;Santo Amaro;08796966.0001-99;MUNFORD SANTANA CONSTRU ≤ ¥ O E SERVI ≤;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.28604.00;Santo Amaro;02946360.0001-06;PEREIRA CONSTRUCAO CIVIL LTDA;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.28604.00;Santo Amaro;00726720.0001-39;PSG PRESTADORA DE SERVICOS GERAIS;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.29503.00;S o Sebasti o;10440191.0001-66;GESSO PINTEME;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.29503.00;S o Sebasti o;06147972.0001-90;O M CONSTRUCOES;CENTRO;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.29503.00;S o Sebasti o;02495609.0001-04;PASSE CONSTRUCOES E SERVICOS LTDA;VIVEND DO PASSE;2011
BA;BAHIA;29.28604.00;Santo Amaro;29.29503.00;S o Sebasti o;10816473.0001-15;SERVICE LOK MANUTENCAO INDUSTRIAL;HUMILDES;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.01007.00;Amargosa;05773906.0001-62;LAR ENGENHARIA LTDA ME;CENTRO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.22508.00;Nazar {;08423449.0001-74;CONEL CONSTRUCOES LTDA;CAMAMU;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.22508.00;Nazar {;03804536.0001-58;LEDA SANTOS FERREIRA & CIA LTDA;CENTRO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.27309.00;Salinas da;07260019.0001-16;CONSTRUTORA CARVALHO .;CONCEICAO SALINAS;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.27309.00;Salinas da;10569162.0001-07;J A CONSTRUCOES E REFORMAS LTDA;CONCEICAO DE SALINA;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;10422991.0001-54;BISPO MONTEIRO SERV DE ACAB E AUX;IRMA DULCE;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;12805291.0001-74;ECOVILLE INCORPORACAO E;SAO BENEDITO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;02075011.0001-66;M S 2 LOCA ≤ ¥ O DE M QUINAS E;ERNESTO MELO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;07163527.0001-86;MAX CONSTRU ≤ ¥ O E PROJETOS LTDA;SAO BENEDITO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;07568540.0001-15;MVS CONSTRU ≤ ¥ O E REFORMA;CAJUEIRO;2011
BA;BAHIA;29.28703.00;Santo Ant nio de Jesus;29.28703.00;Santo Ant nio;08311379.0001-62;SULBAIANA EMPREENDIMENTOS LTDA;SAO BENEDITO;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.06501.00;Candeias;04849413.0001-04;CGI MANUTEN ≤ ¥ O E SERVI ≤ OS;OURO NEGRO;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.06501.00;Candeias;04563477.0001-36;CHAMA CONSTRU ≤ öES LTDA;DISTRITO INDUSTRIAL;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.06501.00;Candeias;14458830.0001-71;COTISE COMERCIAL DE TINTAS E SERVI ≤;DISTRITO INDUSTRIAL;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.06501.00;Candeias;11369829.0001-82;NCG CONST INSTALACAO E MONTAGEM;CENTRO;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.19926.00;Madre de Deus;04260081.0001-10;FRZ MANUTEN ≤ ¥ O MONTAGEM E CONSTRU ≤ ¥;SUAPE;2011
BA;BAHIA;29.29206.00;S o Francisco do Conde;29.29206.00;S o Francisco;34342444.0001-27;WME CONSULTORIA E PROJETOS LTDA;CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.04001.00;Boninal;10675233.0001-48;ALVIMAR FIGUEREDO DE MACEDO;CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.04001.00;Boninal;10677644.0001-72;JOAO BATISTA OLIVEIRA ROCHA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.00;Campo Formoso;08781861.0001-66;CONSTRUMEC - CONSTRUCAO CIVIL ,;BOSQUE DAS MANGUEIR;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.00;Campo Formoso;09015320.0001-90;CONSTRUTORA PROJECTA LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.00;Campo Formoso;04260054.0001-47;DES CONSTRUTORA LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.00;Campo Formoso;01200398.0001-72;PROJECTA PROJETOS E CONSTRU ≤ öES;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.00;Campo Formoso;03751678.0001-02;SS ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.10859.00;Filad { lfia;10680085.0001-50;CONSTRUTORA MARBEK LTDA;NOVO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.10859.00;Filad { lfia;07374452.0001-82;ROOM CONSTRU ≤ öES LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.17003.00;Iti√ba;11353416.0001-00;ROMILDO DE SOUZA VIANA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.17706.00;Jaguarari;09176333.0001-40;GLOBO LIMPEZA E CONSTRU ≤ öES LTDA;DISTRITO DE PILAR;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.17706.00;Jaguarari;03413151.0001-60;JTMM - SERVI ≤ OS TERRAPLANAGEM E;PILAR;2011
